anomaly_id,transaction_id,user_id,timestamp,anomaly_type,metric_name,observed_value,baseline_value,deviation_score,detector_method,explanation
ANO_D595CE5AB7,TX_FB873FC9E4C0,USR_08121,2026-09-13 13:34:33+05:30,ABNORMAL_FEE,fee_inr,361.98,161.96,2.23,IQR_UPPER_FENCE,Platform fee ₹361.98 breaches the asset's IQR upper fence of ₹161.96.
ANO_60607FDE6F,TX_ANO_VEL_BCC87FAF,USR_01181,2026-09-13 14:02:37+05:30,VELOCITY_BURST,tx_velocity_60m,12.0,5.0,2.4,TIME_WINDOW_COUNTER,"User executed 12 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_1A6DECAB39,TX_CD972A454EB0,USR_06404,2026-09-13 15:44:06+05:30,ABNORMAL_FEE,fee_inr,486.63,166.3088,2.93,IQR_UPPER_FENCE,Platform fee ₹486.63 breaches the asset's IQR upper fence of ₹166.31.
ANO_8995B3982F,TX_ANO_VEL_FC87D9D9,USR_02872,2026-09-13 16:26:31+05:30,VELOCITY_BURST,tx_velocity_60m,5.0,5.0,1.0,TIME_WINDOW_COUNTER,"User executed 5 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_FC5E93B363,TX_ANO_VEL_4430D939,USR_02872,2026-09-13 16:38:31+05:30,VELOCITY_BURST,tx_velocity_60m,11.0,5.0,2.2,TIME_WINDOW_COUNTER,"User executed 11 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_1521ADD7DA,TX_FC115132CDD2,USR_08188,2026-09-13 22:55:44+05:30,ABNORMAL_FEE,fee_inr,367.55,166.3088,2.21,IQR_UPPER_FENCE,Platform fee ₹367.55 breaches the asset's IQR upper fence of ₹166.31.
ANO_3FEAC18572,TX_0526F3971B57,USR_08776,2026-09-14 07:01:59+05:30,BASELINE_SPIKE,user_baseline_zscore,11252.71,3707.865,3.02,ROLLING_ZSCORE,"Transaction value ₹11,252.71 is 3.0σ above user's rolling historical baseline of ₹3,707.86."
ANO_830874C551,TX_A2F0E03609EE,USR_00041,2026-09-14 12:21:10+05:30,ABNORMAL_FEE,fee_inr,417.82,166.3088,2.51,IQR_UPPER_FENCE,Platform fee ₹417.82 breaches the asset's IQR upper fence of ₹166.31.
ANO_CB8B5EBB55,TX_ABBC21B997C4,USR_07115,2026-09-14 13:02:11+05:30,ABNORMAL_FEE,fee_inr,258.03,169.26,1.52,IQR_UPPER_FENCE,Platform fee ₹258.03 breaches the asset's IQR upper fence of ₹169.26.
ANO_E3FF315129,TX_ANO_VEL_6863D3AB,USR_04012,2026-09-14 15:08:01+05:30,VELOCITY_BURST,tx_velocity_60m,9.0,5.0,1.8,TIME_WINDOW_COUNTER,"User executed 9 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_D21058F9F8,TX_0139F56F6F32,USR_01609,2026-09-14 15:08:37+05:30,ABNORMAL_FEE,fee_inr,319.87,166.3088,1.92,IQR_UPPER_FENCE,Platform fee ₹319.87 breaches the asset's IQR upper fence of ₹166.31.
ANO_69826A334F,TX_DEA9EECC5AB4,USR_03864,2026-09-14 16:29:48+05:30,ABNORMAL_FEE,fee_inr,372.88,161.96,2.3,IQR_UPPER_FENCE,Platform fee ₹372.88 breaches the asset's IQR upper fence of ₹161.96.
ANO_E543508572,TX_44AE885A5C4C,USR_00274,2026-09-14 16:38:31+05:30,ABNORMAL_FEE,fee_inr,249.02,161.96,1.54,IQR_UPPER_FENCE,Platform fee ₹249.02 breaches the asset's IQR upper fence of ₹161.96.
ANO_422779D187,TX_BFD507F4E450,USR_08946,2026-09-14 17:14:31+05:30,ABNORMAL_FEE,fee_inr,406.98,161.96,2.51,IQR_UPPER_FENCE,Platform fee ₹406.98 breaches the asset's IQR upper fence of ₹161.96.
ANO_32DA8759D7,TX_788344892BC5,USR_01260,2026-09-14 19:44:41+05:30,ABNORMAL_FEE,fee_inr,501.33,169.26,2.96,IQR_UPPER_FENCE,Platform fee ₹501.33 breaches the asset's IQR upper fence of ₹169.26.
ANO_3BA442FD9F,TX_A349E19E408C,USR_06035,2026-09-14 21:22:07+05:30,ABNORMAL_FEE,fee_inr,497.91,167.3525,2.98,IQR_UPPER_FENCE,Platform fee ₹497.91 breaches the asset's IQR upper fence of ₹167.35.
ANO_89D29AA8F2,TX_85D6C20119DC,USR_06222,2026-09-15 00:37:07+05:30,ABNORMAL_FEE,fee_inr,432.96,166.3088,2.6,IQR_UPPER_FENCE,Platform fee ₹432.96 breaches the asset's IQR upper fence of ₹166.31.
ANO_A7A29DF3A9,TX_ANO_DEP_0BCB0058,USR_07767,2026-09-15 01:42:26+05:30,BASELINE_SPIKE,user_baseline_zscore,750976.5,7176.7633,297.52,ROLLING_ZSCORE,"Transaction value ₹750,976.50 is 297.5σ above user's rolling historical baseline of ₹7,176.76."
ANO_B1977F69F2,TX_D6FC5449C0D5,USR_08188,2026-09-15 03:12:54+05:30,ABNORMAL_FEE,fee_inr,445.73,167.3525,2.66,IQR_UPPER_FENCE,Platform fee ₹445.73 breaches the asset's IQR upper fence of ₹167.35.
ANO_0112556DBB,TX_68693124C516,USR_09470,2026-09-15 05:19:28+05:30,ABNORMAL_FEE,fee_inr,273.25,169.26,1.61,IQR_UPPER_FENCE,Platform fee ₹273.25 breaches the asset's IQR upper fence of ₹169.26.
ANO_BB453580EE,TX_13EEDF36849E,USR_00041,2026-09-15 09:06:46+05:30,ABNORMAL_FEE,fee_inr,492.73,166.3088,2.96,IQR_UPPER_FENCE,Platform fee ₹492.73 breaches the asset's IQR upper fence of ₹166.31.
ANO_604EC23AC4,TX_ANO_WTH_EABD8162,USR_07088,2026-09-15 11:37:05+05:30,RAPID_PASS_THROUGH,pass_through_minutes,4.0,15.0,3.75,STATE_TRANSITION_TIMING,"Rapid pass-through: Withdrawal of ₹772,557.31 requested just 4.0m after fiat deposit of ₹772,557.31 with zero trading activity."
ANO_350E1C59B5,TX_B2225447A154,USR_09832,2026-09-15 14:31:27+05:30,ABNORMAL_FEE,fee_inr,389.35,165.72,2.35,IQR_UPPER_FENCE,Platform fee ₹389.35 breaches the asset's IQR upper fence of ₹165.72.
ANO_A96E106B8D,TX_0C130759E4A6,USR_00362,2026-09-15 19:44:48+05:30,ABNORMAL_FEE,fee_inr,491.39,169.26,2.9,IQR_UPPER_FENCE,Platform fee ₹491.39 breaches the asset's IQR upper fence of ₹169.26.
ANO_0F7D01459B,TX_ANO_WTH_23F146E8,USR_01201,2026-09-15 21:17:53+05:30,RAPID_PASS_THROUGH,pass_through_minutes,3.0,15.0,5.0,STATE_TRANSITION_TIMING,"Rapid pass-through: Withdrawal of ₹400,530.57 requested just 3.0m after fiat deposit of ₹400,530.57 with zero trading activity."
ANO_224B64CB40,TX_63B8A27F26BB,USR_01672,2026-09-15 21:27:56+05:30,ABNORMAL_FEE,fee_inr,352.61,166.3088,2.12,IQR_UPPER_FENCE,Platform fee ₹352.61 breaches the asset's IQR upper fence of ₹166.31.
ANO_BB150DDD29,TX_05708D88213B,USR_02742,2026-09-15 22:44:33+05:30,ABNORMAL_FEE,fee_inr,310.48,166.3088,1.87,IQR_UPPER_FENCE,Platform fee ₹310.48 breaches the asset's IQR upper fence of ₹166.31.
ANO_5DCB0F75D6,TX_E7441FE12E6C,USR_01755,2026-09-16 00:56:53+05:30,ABNORMAL_FEE,fee_inr,445.21,165.72,2.69,IQR_UPPER_FENCE,Platform fee ₹445.21 breaches the asset's IQR upper fence of ₹165.72.
ANO_2E009A264F,TX_6271733A5FC7,USR_08233,2026-09-16 09:12:57+05:30,ABNORMAL_FEE,fee_inr,390.53,166.3088,2.35,IQR_UPPER_FENCE,Platform fee ₹390.53 breaches the asset's IQR upper fence of ₹166.31.
ANO_7A619F032C,TX_ANO_VEL_8E5BE0D3,USR_04650,2026-09-16 11:35:00+05:30,VELOCITY_BURST,tx_velocity_60m,7.0,5.0,1.4,TIME_WINDOW_COUNTER,"User executed 7 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_40E3D5E698,TX_30ECB3026DD1,USR_02906,2026-09-16 15:07:31+05:30,ABNORMAL_FEE,fee_inr,381.78,169.26,2.26,IQR_UPPER_FENCE,Platform fee ₹381.78 breaches the asset's IQR upper fence of ₹169.26.
ANO_97FDE1B5EB,TX_D59647BA0FFA,USR_00219,2026-09-16 16:26:31+05:30,ABNORMAL_FEE,fee_inr,324.0,165.72,1.96,IQR_UPPER_FENCE,Platform fee ₹324.00 breaches the asset's IQR upper fence of ₹165.72.
ANO_2486ACDD71,TX_8AB7A535D70F,USR_02466,2026-09-16 21:39:47+05:30,ABNORMAL_FEE,fee_inr,437.26,167.3525,2.61,IQR_UPPER_FENCE,Platform fee ₹437.26 breaches the asset's IQR upper fence of ₹167.35.
ANO_77ACD07A2C,TX_B543FAA7AAF0,USR_02255,2026-09-16 21:53:30+05:30,ABNORMAL_FEE,fee_inr,198.87,166.3088,1.2,IQR_UPPER_FENCE,Platform fee ₹198.87 breaches the asset's IQR upper fence of ₹166.31.
ANO_4D778FDF53,TX_AB8B2D0F4CF6,USR_09224,2026-09-17 01:35:56+05:30,ABNORMAL_FEE,fee_inr,552.81,166.3088,3.32,IQR_UPPER_FENCE,Platform fee ₹552.81 breaches the asset's IQR upper fence of ₹166.31.
ANO_340F964929,TX_93B8BEAB06D6,USR_09673,2026-09-17 01:46:54+05:30,ABNORMAL_FEE,fee_inr,245.43,161.96,1.52,IQR_UPPER_FENCE,Platform fee ₹245.43 breaches the asset's IQR upper fence of ₹161.96.
ANO_8E95876B8A,TX_A03FE8CD9B18,USR_02899,2026-09-17 02:06:53+05:30,BASELINE_SPIKE,user_baseline_zscore,10804.66,3227.34,3.03,ROLLING_ZSCORE,"Transaction value ₹10,804.66 is 3.0σ above user's rolling historical baseline of ₹3,227.34."
ANO_DF4F2F7FAF,TX_ANO_VEL_CBF08771,USR_04183,2026-09-17 08:29:35+05:30,VELOCITY_BURST,tx_velocity_60m,6.0,5.0,1.2,TIME_WINDOW_COUNTER,"User executed 6 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_3FE43DC1D1,TX_F4253E047855,USR_07336,2026-09-17 08:37:18+05:30,ABNORMAL_FEE,fee_inr,484.15,161.96,2.99,IQR_UPPER_FENCE,Platform fee ₹484.15 breaches the asset's IQR upper fence of ₹161.96.
ANO_224052A282,TX_ANO_VEL_482537A8,USR_05555,2026-09-17 10:51:58+05:30,VELOCITY_BURST,tx_velocity_60m,7.0,5.0,1.4,TIME_WINDOW_COUNTER,"User executed 7 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_8EAF90E236,TX_000D4F6AE9DE,USR_05098,2026-09-17 15:36:22+05:30,ABNORMAL_FEE,fee_inr,551.73,169.26,3.26,IQR_UPPER_FENCE,Platform fee ₹551.73 breaches the asset's IQR upper fence of ₹169.26.
ANO_4D9889CF16,TX_5D31F51DADCC,USR_09614,2026-09-17 16:31:22+05:30,ABNORMAL_FEE,fee_inr,422.85,161.96,2.61,IQR_UPPER_FENCE,Platform fee ₹422.85 breaches the asset's IQR upper fence of ₹161.96.
ANO_A778D3B9CC,TX_03920FAEAEAB,USR_06458,2026-09-17 21:26:56+05:30,ABNORMAL_FEE,fee_inr,709.63,165.72,4.28,IQR_UPPER_FENCE,Platform fee ₹709.63 breaches the asset's IQR upper fence of ₹165.72.
ANO_28883A5A6D,TX_FB5A045DFE1C,USR_09663,2026-09-18 00:48:46+05:30,ABNORMAL_FEE,fee_inr,562.5,166.3088,3.38,IQR_UPPER_FENCE,Platform fee ₹562.50 breaches the asset's IQR upper fence of ₹166.31.
ANO_B74A216E47,TX_C5B56C974E6D,USR_09915,2026-09-18 01:34:19+05:30,BASELINE_SPIKE,user_baseline_zscore,86465.23,41460.2579,3.0,ROLLING_ZSCORE,"Transaction value ₹86,465.23 is 3.0σ above user's rolling historical baseline of ₹41,460.26."
ANO_1C755EDEB8,TX_FD5421975B20,USR_00274,2026-09-18 02:06:41+05:30,ABNORMAL_FEE,fee_inr,482.63,161.96,2.98,IQR_UPPER_FENCE,Platform fee ₹482.63 breaches the asset's IQR upper fence of ₹161.96.
ANO_AF07C61CDA,TX_2C3CD05086A1,USR_06085,2026-09-18 04:31:54+05:30,ABNORMAL_FEE,fee_inr,334.0,169.26,1.97,IQR_UPPER_FENCE,Platform fee ₹334.00 breaches the asset's IQR upper fence of ₹169.26.
ANO_C781D35C1F,TX_376480C4D54F,USR_09801,2026-09-18 05:08:29+05:30,ABNORMAL_FEE,fee_inr,525.7,166.3088,3.16,IQR_UPPER_FENCE,Platform fee ₹525.70 breaches the asset's IQR upper fence of ₹166.31.
ANO_D89595022C,TX_9EDB4D588B11,USR_06177,2026-09-18 06:28:35+05:30,ABNORMAL_FEE,fee_inr,243.56,169.26,1.44,IQR_UPPER_FENCE,Platform fee ₹243.56 breaches the asset's IQR upper fence of ₹169.26.
ANO_91525C75C6,TX_C3D9764643F8,USR_03411,2026-09-18 07:47:12+05:30,ABNORMAL_FEE,fee_inr,387.34,169.26,2.29,IQR_UPPER_FENCE,Platform fee ₹387.34 breaches the asset's IQR upper fence of ₹169.26.
ANO_2C9EBBCF97,TX_969AD4ED5BB2,USR_09882,2026-09-18 09:55:43+05:30,ABNORMAL_FEE,fee_inr,507.02,165.72,3.06,IQR_UPPER_FENCE,Platform fee ₹507.02 breaches the asset's IQR upper fence of ₹165.72.
ANO_2AEEDA8623,TX_D2DC8DC65057,USR_00283,2026-09-18 11:49:21+05:30,ABNORMAL_FEE,fee_inr,626.16,164.06,3.82,IQR_UPPER_FENCE,Platform fee ₹626.16 breaches the asset's IQR upper fence of ₹164.06.
ANO_125AF61C99,TX_ANO_WTH_6D549C17,USR_02596,2026-09-18 16:20:29+05:30,RAPID_PASS_THROUGH,pass_through_minutes,5.0,15.0,3.0,STATE_TRANSITION_TIMING,"Rapid pass-through: Withdrawal of ₹766,910.48 requested just 5.0m after fiat deposit of ₹766,910.48 with zero trading activity."
ANO_FB7BA1AFF6,TX_83BC9E7F363E,USR_08579,2026-09-18 19:19:19+05:30,ABNORMAL_FEE,fee_inr,539.11,166.3088,3.24,IQR_UPPER_FENCE,Platform fee ₹539.11 breaches the asset's IQR upper fence of ₹166.31.
ANO_6CA2EC6171,TX_5696785ECB1D,USR_06505,2026-09-18 20:48:57+05:30,ABNORMAL_FEE,fee_inr,455.35,166.3088,2.74,IQR_UPPER_FENCE,Platform fee ₹455.35 breaches the asset's IQR upper fence of ₹166.31.
ANO_6908B25B3D,TX_78F6E98906F8,USR_06301,2026-09-19 03:39:23+05:30,ABNORMAL_FEE,fee_inr,661.11,164.06,4.03,IQR_UPPER_FENCE,Platform fee ₹661.11 breaches the asset's IQR upper fence of ₹164.06.
ANO_CA4DCE3EFE,TX_FE93AD4AB53D,USR_09679,2026-09-19 07:07:31+05:30,ABNORMAL_FEE,fee_inr,292.68,166.3088,1.76,IQR_UPPER_FENCE,Platform fee ₹292.68 breaches the asset's IQR upper fence of ₹166.31.
ANO_A0834E1DF6,TX_ANO_WTH_CB7B04F2,USR_07601,2026-09-19 09:13:59+05:30,RAPID_PASS_THROUGH,pass_through_minutes,4.0,15.0,3.75,STATE_TRANSITION_TIMING,"Rapid pass-through: Withdrawal of ₹720,045.47 requested just 4.0m after fiat deposit of ₹720,045.47 with zero trading activity."
ANO_5B3AFB10B9,TX_BB5AE9841C3C,USR_03267,2026-09-20 02:41:19+05:30,ABNORMAL_FEE,fee_inr,412.86,164.06,2.52,IQR_UPPER_FENCE,Platform fee ₹412.86 breaches the asset's IQR upper fence of ₹164.06.
ANO_85CD2B3A88,TX_ANO_VEL_AD7AF313,USR_08578,2026-09-20 04:58:23+05:30,VELOCITY_BURST,tx_velocity_60m,10.0,5.0,2.0,TIME_WINDOW_COUNTER,"User executed 10 transactions within a 60-minute window, breaching velocity threshold of 5."
ANO_1C5CDFB21C,TX_9583DE20306E,USR_06850,2026-08-01 08:59:52+05:30,ABNORMAL_FEE,fee_inr,468.07,161.96,2.89,IQR_UPPER_FENCE,Platform fee ₹468.07 breaches the asset's IQR upper fence of ₹161.96.
ANO_ACBB8CEFE1,TX_6EA14BD0BDD0,USR_03634,2026-08-01 11:26:04+05:30,ABNORMAL_FEE,fee_inr,391.48,169.26,2.31,IQR_UPPER_FENCE,Platform fee ₹391.48 breaches the asset's IQR upper fence of ₹169.26.
ANO_082F3AE986,TX_800814182035,USR_03458,2026-08-01 12:23:38+05:30,ABNORMAL_FEE,fee_inr,469.11,161.96,2.9,IQR_UPPER_FENCE,Platform fee ₹469.11 breaches the asset's IQR upper fence of ₹161.96.
ANO_65727F9BEE,TX_8FF2C3504BB8,USR_00219,2026-08-01 14:19:47+05:30,ABNORMAL_FEE,fee_inr,169.89,169.26,1.0,IQR_UPPER_FENCE,Platform fee ₹169.89 breaches the asset's IQR upper fence of ₹169.26.
ANO_A4E22A0EFF,TX_ANO_FAL_A056F069,USR_06981,2026-08-01 16:22:20+05:30,REPEATED_FAILURES,consecutive_failures,5.0,3.0,1.67,FAILURE_STATE_MACHINE,"User encountered 5 consecutive failed transactions within 30m, indicating potential brute force credential guessing or payment gateway fault."
ANO_D8B133464A,TX_9A9349C9CDE3,USR_04253,2026-08-01 22:36:43+05:30,ABNORMAL_FEE,fee_inr,279.87,169.26,1.65,IQR_UPPER_FENCE,Platform fee ₹279.87 breaches the asset's IQR upper fence of ₹169.26.
ANO_E98D3837FA,TX_C9B7D9925018,USR_08302,2026-08-01 23:10:09+05:30,ABNORMAL_FEE,fee_inr,371.44,161.96,2.29,IQR_UPPER_FENCE,Platform fee ₹371.44 breaches the asset's IQR upper fence of ₹161.96.
ANO_0BF6EBD5F8,TX_ANO_SPK_26806259,USR_02116,2026-08-02 02:04:22+05:30,BASELINE_SPIKE,user_baseline_zscore,49123.91,4500.0,17.85,ROLLING_ZSCORE,"Transaction value ₹49,123.91 is 17.8σ above user's rolling historical baseline of ₹4,500.00."
ANO_724E2F3BA8,TX_C2B2D59BBAAF,USR_01377,2026-08-02 02:29:43+05:30,BASELINE_SPIKE,user_baseline_zscore,66067.43,14692.35,3.43,ROLLING_ZSCORE,"Transaction value ₹66,067.43 is 3.4σ above user's rolling historical baseline of ₹14,692.35."
ANO_E7488D180B,TX_B54B55B48745,USR_00394,2026-08-02 02:31:06+05:30,ABNORMAL_FEE,fee_inr,351.11,166.3088,2.11,IQR_UPPER_FENCE,Platform fee ₹351.11 breaches the asset's IQR upper fence of ₹166.31.
ANO_A5B53CB1F9,TX_54ADBBA6291A,USR_03765,2026-08-02 03:32:29+05:30,ABNORMAL_FEE,fee_inr,496.25,164.06,3.02,IQR_UPPER_FENCE,Platform fee ₹496.25 breaches the asset's IQR upper fence of ₹164.06.
ANO_362E4EAAF9,TX_D43FE559E80B,USR_01693,2026-08-02 03:35:27+05:30,ABNORMAL_FEE,fee_inr,432.65,166.3088,2.6,IQR_UPPER_FENCE,Platform fee ₹432.65 breaches the asset's IQR upper fence of ₹166.31.
ANO_6A6EAAEFCA,TX_80B2CF6F6E12,USR_05217,2026-08-02 04:57:12+05:30,ABNORMAL_FEE,fee_inr,226.5,166.3088,1.36,IQR_UPPER_FENCE,Platform fee ₹226.50 breaches the asset's IQR upper fence of ₹166.31.
