incident_id,anomaly_id,transaction_id,user_id,created_at,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_0CA650D5F5,ANO_4168C171EF,TX_07BF25E6D0E1,USR_00274,2026-09-04 12:20:51+05:30,2,4,348.54,46.85,P3,P3 MEDIUM: Moderate risk exception (Score: 46.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4985AEDA33,ANO_8E3A1419EC,TX_8C0B81F51169,USR_07613,2026-08-27 00:09:36+05:30,2,4,346.98,46.82,P3,P3 MEDIUM: Moderate risk exception (Score: 46.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CFE2933578,ANO_D4080F9DCB,TX_CC870DCDCEB5,USR_08608,2026-09-14 22:59:10+05:30,2,4,344.68,46.76,P3,P3 MEDIUM: Moderate risk exception (Score: 46.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E550E85173,ANO_1E18153B12,TX_43D2130F5891,USR_04991,2026-08-27 21:44:49+05:30,2,4,343.3,46.73,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_64F42CA607,ANO_550C7B2DA4,TX_F48C4C2DE9FE,USR_03741,2026-08-22 13:48:24+05:30,2,4,342.42,46.71,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_903D289E48,ANO_1DEDB6B6C9,TX_1B95624FC2BF,USR_01846,2026-09-04 06:25:43+05:30,2,4,341.79,46.7,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_92D5D6B9A8,ANO_ABDC8C3774,TX_19C38266871D,USR_06035,2026-09-12 08:40:12+05:30,2,4,341.81,46.7,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B653C13E8E,ANO_8EF8A9A7D6,TX_B1A504189B59,USR_03629,2026-09-15 20:26:54+05:30,2,4,341.47,46.69,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E4D4ABB329,ANO_414751C0C9,TX_A1110602FF50,USR_03754,2026-08-31 05:48:01+05:30,2,4,340.48,46.67,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_559A738DFB,ANO_C73F827F67,TX_F0E323C9FD18,USR_08121,2026-08-30 09:16:06+05:30,2,4,340.27,46.66,P3,P3 MEDIUM: Moderate risk exception (Score: 46.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7FAC37B27B,ANO_862C9CE367,TX_50C851661249,USR_01846,2026-08-09 02:20:21+05:30,2,4,339.97,46.65,P3,P3 MEDIUM: Moderate risk exception (Score: 46.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2E49BE3E8F,ANO_E20418B706,TX_D02230264078,USR_07533,2026-08-29 19:21:22+05:30,2,4,337.06,46.59,P3,P3 MEDIUM: Moderate risk exception (Score: 46.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_90AF347D8B,ANO_FB6BCE0B22,TX_82A6927624B8,USR_08444,2026-08-17 01:08:01+05:30,2,4,336.1,46.56,P3,P3 MEDIUM: Moderate risk exception (Score: 46.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2EF8A7CCD5,ANO_7F3B428696,TX_A7FC603A7353,USR_09084,2026-08-23 15:25:48+05:30,2,4,334.5,46.52,P3,P3 MEDIUM: Moderate risk exception (Score: 46.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_503FB1B874,ANO_91DCE9216B,TX_01F738C1FEE3,USR_03209,2026-08-29 13:30:02+05:30,2,4,334.13,46.52,P3,P3 MEDIUM: Moderate risk exception (Score: 46.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B111A97E72,ANO_4620C1AEFB,TX_FCF70176AA6A,USR_02466,2026-09-04 07:06:05+05:30,2,4,334.22,46.52,P3,P3 MEDIUM: Moderate risk exception (Score: 46.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DEDAD4B9FB,ANO_24A0474881,TX_4979D5F0F95D,USR_03013,2026-08-24 12:38:55+05:30,2,4,332.94,46.49,P3,P3 MEDIUM: Moderate risk exception (Score: 46.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1CC4217B73,ANO_689000691C,TX_AE948074E109,USR_08802,2026-08-13 07:20:25+05:30,2,4,332.45,46.48,P3,P3 MEDIUM: Moderate risk exception (Score: 46.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_6948C32E3F,ANO_BFD6C433C6,TX_EDD06418CE41,USR_07561,2026-09-12 18:15:28+05:30,2,4,332.36,46.47,P3,P3 MEDIUM: Moderate risk exception (Score: 46.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_01E6B591A8,ANO_4FD1FD6301,TX_2E7630579C0B,USR_08097,2026-09-10 08:10:47+05:30,2,4,331.02,46.44,P3,P3 MEDIUM: Moderate risk exception (Score: 46.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2F55A2BAA7,ANO_475055FFC5,TX_C3B1CC44FAD2,USR_08255,2026-08-25 03:42:47+05:30,2,4,329.8,46.41,P3,P3 MEDIUM: Moderate risk exception (Score: 46.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1C5BE4DF5B,ANO_95C08AE378,TX_302AB40A3CD7,USR_06091,2026-08-05 10:46:32+05:30,2,4,328.21,46.37,P3,P3 MEDIUM: Moderate risk exception (Score: 46.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D7CF7E9D2B,ANO_7DCB1A3DA2,TX_813D56206007,USR_06334,2026-08-08 13:53:27+05:30,2,4,325.72,46.31,P3,P3 MEDIUM: Moderate risk exception (Score: 46.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_081F655C49,ANO_EB583579FD,TX_7965AD38D201,USR_02170,2026-08-25 07:20:27+05:30,2,4,324.25,46.28,P3,P3 MEDIUM: Moderate risk exception (Score: 46.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E6CFCCA672,ANO_91DC3C89AF,TX_7B5DA5D7A134,USR_03569,2026-08-28 00:56:31+05:30,2,4,324.32,46.28,P3,P3 MEDIUM: Moderate risk exception (Score: 46.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2DB7E6BE64,ANO_88F40AEB21,TX_CE166B8349B9,USR_01297,2026-09-09 15:50:57+05:30,2,4,324.0,46.27,P3,P3 MEDIUM: Moderate risk exception (Score: 46.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F719C0F0F8,ANO_C050F62EC9,TX_AD9F835A8503,USR_04561,2026-09-16 11:38:27+05:30,2,4,323.08,46.25,P3,P3 MEDIUM: Moderate risk exception (Score: 46.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_11288F88CD,ANO_28C58A4657,TX_F43C10EF20AF,USR_08497,2026-08-07 14:55:30+05:30,2,4,320.33,46.18,P3,P3 MEDIUM: Moderate risk exception (Score: 46.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_88B057D9DC,ANO_9B24168BB7,TX_2D4E690D28AB,USR_04829,2026-09-09 23:19:21+05:30,2,4,320.29,46.18,P3,P3 MEDIUM: Moderate risk exception (Score: 46.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_55AB27803F,ANO_FB68BA9C44,TX_1B39AB2D012D,USR_08097,2026-09-15 06:18:08+05:30,2,4,320.43,46.18,P3,P3 MEDIUM: Moderate risk exception (Score: 46.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A02C3587F7,ANO_15653B871F,TX_1786236F19E3,USR_01934,2026-09-02 02:53:33+05:30,2,4,319.99,46.17,P3,P3 MEDIUM: Moderate risk exception (Score: 46.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9CCC76FC28,ANO_48D591D343,TX_E2266CF5D771,USR_07598,2026-08-09 11:13:16+05:30,2,4,319.37,46.16,P3,P3 MEDIUM: Moderate risk exception (Score: 46.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_60EC59DA81,ANO_EDA351F79F,TX_9527B66764BC,USR_00271,2026-08-13 12:28:08+05:30,2,4,318.32,46.13,P3,P3 MEDIUM: Moderate risk exception (Score: 46.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_900FBD2042,ANO_B7AE49E559,TX_2D0B2533636C,USR_03271,2026-08-25 23:11:23+05:30,2,4,317.64,46.11,P3,P3 MEDIUM: Moderate risk exception (Score: 46.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B58FF9CC91,ANO_EA503251FE,TX_C9696ADB8D52,USR_09703,2026-09-15 02:09:47+05:30,2,4,316.75,46.09,P3,P3 MEDIUM: Moderate risk exception (Score: 46.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_521E3E2FDE,ANO_5F289359D6,TX_04F8CF947C90,USR_08255,2026-09-14 20:27:26+05:30,2,4,315.08,46.05,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2F3D22BD6E,ANO_54242A294D,TX_4E65DC4242AE,USR_06019,2026-09-17 14:20:50+05:30,2,4,313.67,46.01,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_05F3676D15,ANO_AC1D478997,TX_9D15AC48B707,USR_07715,2026-08-29 11:34:58+05:30,2,4,312.68,45.99,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_073B9E92D8,ANO_00973BD321,TX_D89FDFAB24FA,USR_07530,2026-09-09 19:42:26+05:30,2,4,312.62,45.99,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B7A5E2D3AF,ANO_38FE9D34CF,TX_32626200C4DA,USR_04932,2026-08-13 06:12:50+05:30,2,4,312.07,45.97,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D9E2360AE1,ANO_B883F52006,TX_9A73CB5FCD7A,USR_02347,2026-08-20 15:53:20+05:30,2,4,312.04,45.97,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A4B5FC16DC,ANO_623A9DA265,TX_CFF749BC2912,USR_02576,2026-08-22 10:56:17+05:30,2,4,311.72,45.96,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2B97D4BBF9,ANO_374D6FDF99,TX_D861D6CF9775,USR_02181,2026-08-17 08:53:26+05:30,2,4,311.37,45.95,P3,P3 MEDIUM: Moderate risk exception (Score: 46.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_278A62B12A,ANO_0F1131C51F,TX_06791E6CB2F3,USR_08579,2026-08-14 02:42:01+05:30,2,4,309.88,45.92,P3,P3 MEDIUM: Moderate risk exception (Score: 45.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AF7975F953,ANO_975F8EB80D,TX_50BF67992E88,USR_01459,2026-08-14 14:30:32+05:30,2,4,306.37,45.82,P3,P3 MEDIUM: Moderate risk exception (Score: 45.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_534CBE442C,ANO_7491E8BFD3,TX_37B33B1E5678,USR_06765,2026-08-25 18:54:26+05:30,2,4,306.22,45.82,P3,P3 MEDIUM: Moderate risk exception (Score: 45.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3592E48C3B,ANO_EB7F9E4DF2,TX_66BEF472EAF0,USR_03967,2026-09-09 14:17:43+05:30,2,4,306.2,45.82,P3,P3 MEDIUM: Moderate risk exception (Score: 45.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1D13B37FC9,ANO_9933C8AB47,TX_9DE392F14179,USR_06202,2026-08-21 09:48:09+05:30,2,4,304.74,45.78,P3,P3 MEDIUM: Moderate risk exception (Score: 45.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FC5979C5D5,ANO_58C0AF7B6A,TX_74D7B3E93DC3,USR_05278,2026-09-10 00:40:06+05:30,2,4,303.51,45.75,P3,P3 MEDIUM: Moderate risk exception (Score: 45.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5A8AA82C70,ANO_F966AC3D20,TX_81E74545CDA4,USR_05513,2026-09-05 09:55:31+05:30,2,4,303.31,45.74,P3,P3 MEDIUM: Moderate risk exception (Score: 45.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_61D5B39B38,ANO_4A0A3406E2,TX_20C4A8CA7D8D,USR_06484,2026-08-26 06:05:43+05:30,2,4,302.68,45.73,P3,P3 MEDIUM: Moderate risk exception (Score: 45.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2D5BBD55FD,ANO_EFD12CC9C0,TX_D7608C83B69B,USR_07481,2026-09-12 22:34:52+05:30,2,4,301.91,45.71,P3,P3 MEDIUM: Moderate risk exception (Score: 45.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C33C060D03,ANO_19D62280B9,TX_1105CC90D6BF,USR_06544,2026-08-03 12:27:39+05:30,2,4,301.12,45.69,P3,P3 MEDIUM: Moderate risk exception (Score: 45.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_603BD7710D,ANO_54ACE4A8F5,TX_4237AB6F0C3B,USR_05098,2026-08-04 12:42:24+05:30,2,4,301.18,45.69,P3,P3 MEDIUM: Moderate risk exception (Score: 45.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9164C96BAC,ANO_2A21E35980,TX_261C67E0BE0C,USR_00274,2026-08-04 17:05:20+05:30,2,4,301.32,45.69,P3,P3 MEDIUM: Moderate risk exception (Score: 45.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A8F33393A8,ANO_1B96F97B52,TX_A4229A566035,USR_09832,2026-09-15 23:36:59+05:30,2,4,297.41,45.59,P3,P3 MEDIUM: Moderate risk exception (Score: 45.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3485BE650C,ANO_9F0261560A,TX_C2F78FDF3249,USR_08425,2026-08-09 22:23:12+05:30,2,4,296.66,45.57,P3,P3 MEDIUM: Moderate risk exception (Score: 45.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_436CD88B4B,ANO_FD84F1A643,TX_4EF57643D9ED,USR_05385,2026-08-23 20:33:40+05:30,2,4,295.31,45.53,P3,P3 MEDIUM: Moderate risk exception (Score: 45.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1BB9C8477F,ANO_9A7A8A76E2,TX_3FFB3F2B3121,USR_00170,2026-08-10 09:06:34+05:30,2,4,293.26,45.48,P3,P3 MEDIUM: Moderate risk exception (Score: 45.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C5D92C1873,ANO_D67286750A,TX_FAEC7B79C614,USR_07115,2026-09-08 18:21:37+05:30,2,4,292.7,45.46,P3,P3 MEDIUM: Moderate risk exception (Score: 45.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_08A1CEFE63,ANO_0548256D80,TX_65030F0009C7,USR_07613,2026-08-02 09:44:10+05:30,2,4,290.89,45.41,P3,P3 MEDIUM: Moderate risk exception (Score: 45.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4696C636E5,ANO_C769F053E1,TX_4740724CB2EB,USR_08247,2026-08-09 20:42:43+05:30,2,4,289.78,45.38,P3,P3 MEDIUM: Moderate risk exception (Score: 45.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_682A4252ED,ANO_8D4AFEC5C7,TX_F65C7A0B5885,USR_03080,2026-08-21 02:55:41+05:30,2,4,289.02,45.36,P3,P3 MEDIUM: Moderate risk exception (Score: 45.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_44E70C8ADA,ANO_83280BA749,TX_B9DB9517F836,USR_04536,2026-09-20 04:48:01+05:30,2,4,286.62,45.29,P3,P3 MEDIUM: Moderate risk exception (Score: 45.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AD1048A765,ANO_443C81C65E,TX_9E3F203C8303,USR_01167,2026-09-19 04:53:01+05:30,2,4,286.25,45.28,P3,P3 MEDIUM: Moderate risk exception (Score: 45.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_80605C6A70,ANO_BFFDC853EE,TX_590C03FDD4DB,USR_06038,2026-08-22 17:47:20+05:30,2,4,285.58,45.26,P3,P3 MEDIUM: Moderate risk exception (Score: 45.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B91BED3CD6,ANO_7B230673A2,TX_FFB676F36550,USR_08099,2026-08-03 01:39:00+05:30,2,4,282.37,45.17,P3,P3 MEDIUM: Moderate risk exception (Score: 45.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D09F455276,ANO_C567DEBDF0,TX_7E932A21EC78,USR_02534,2026-08-24 16:31:27+05:30,2,4,281.9,45.16,P3,P3 MEDIUM: Moderate risk exception (Score: 45.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0F2B686C7B,ANO_5B2518462A,TX_B0C70E0D3A7F,USR_07588,2026-08-20 00:05:38+05:30,2,4,280.65,45.13,P3,P3 MEDIUM: Moderate risk exception (Score: 45.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F777D2B0B6,ANO_F49C4E8424,TX_A7C99C8C4824,USR_06850,2026-08-24 10:37:41+05:30,2,4,279.68,45.1,P3,P3 MEDIUM: Moderate risk exception (Score: 45.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FEFB4E5740,ANO_AF6D30293D,TX_52FEA57AD82B,USR_06404,2026-08-02 11:33:12+05:30,2,4,275.91,44.99,P3,P3 MEDIUM: Moderate risk exception (Score: 45.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9CC0FFB5CF,ANO_9DA5D9A895,TX_95011E6D30DF,USR_03458,2026-09-03 09:00:44+05:30,2,4,275.57,44.98,P3,P3 MEDIUM: Moderate risk exception (Score: 45.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4FCABD605F,ANO_1BBD262B70,TX_A0886AC10681,USR_02325,2026-08-16 03:58:18+05:30,2,4,274.7,44.95,P3,P3 MEDIUM: Moderate risk exception (Score: 45.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_995703DEB2,ANO_CBF8E3BC6B,TX_4D1791A59EA0,USR_00280,2026-08-10 10:26:25+05:30,2,4,271.98,44.88,P3,P3 MEDIUM: Moderate risk exception (Score: 44.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AD85DC51DA,ANO_AAE5612316,TX_F4EFEF2533A7,USR_03667,2026-09-17 05:28:43+05:30,2,4,271.78,44.87,P3,P3 MEDIUM: Moderate risk exception (Score: 44.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_614CCF6292,ANO_79D9C4DEB8,TX_761D51C892EB,USR_09882,2026-08-07 07:59:20+05:30,2,4,270.48,44.83,P3,P3 MEDIUM: Moderate risk exception (Score: 44.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3AF3D69A0E,ANO_0735B06795,TX_EA5C2540283C,USR_03836,2026-08-17 09:16:09+05:30,2,4,270.07,44.82,P3,P3 MEDIUM: Moderate risk exception (Score: 44.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E8D673F6E3,ANO_A1CB91E06B,TX_E7C4CA418990,USR_01074,2026-08-06 01:58:59+05:30,2,4,269.71,44.81,P3,P3 MEDIUM: Moderate risk exception (Score: 44.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DE9C648857,ANO_9F81035BDD,TX_4A47197E3564,USR_09161,2026-08-09 02:31:29+05:30,2,4,268.72,44.78,P3,P3 MEDIUM: Moderate risk exception (Score: 44.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DE4C6F6385,ANO_E0E0B0BB6A,TX_A370B7D3A79B,USR_02170,2026-08-05 08:41:56+05:30,2,4,268.0,44.76,P3,P3 MEDIUM: Moderate risk exception (Score: 44.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1E1A34FCB3,ANO_DBC8EAF232,TX_26D10097F243,USR_01860,2026-08-18 05:10:22+05:30,2,4,265.22,44.67,P3,P3 MEDIUM: Moderate risk exception (Score: 44.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1730C49553,ANO_7BBD5B895F,TX_882CA6B52C8B,USR_05007,2026-08-15 14:56:31+05:30,2,4,263.63,44.63,P3,P3 MEDIUM: Moderate risk exception (Score: 44.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9EE9AE4201,ANO_68B8F1D55F,TX_EBF69E4CDBF1,USR_06091,2026-08-25 14:01:19+05:30,2,4,262.5,44.59,P3,P3 MEDIUM: Moderate risk exception (Score: 44.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8A43C277AF,ANO_A0E586579D,TX_C428F0C0BA84,USR_05210,2026-08-28 08:21:01+05:30,2,4,261.26,44.55,P3,P3 MEDIUM: Moderate risk exception (Score: 44.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8364C85EFC,ANO_53D58C3D9D,TX_640D7B6BA63E,USR_01672,2026-08-26 16:12:36+05:30,2,4,258.34,44.47,P3,P3 MEDIUM: Moderate risk exception (Score: 44.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_289B152D59,ANO_80BB4B9E5C,TX_C74303601B56,USR_09627,2026-08-14 11:58:22+05:30,2,4,255.92,44.39,P3,P3 MEDIUM: Moderate risk exception (Score: 44.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AA07018220,ANO_68976239E6,TX_26D38F9E3882,USR_03013,2026-08-31 15:02:06+05:30,2,4,255.91,44.39,P3,P3 MEDIUM: Moderate risk exception (Score: 44.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2194C751E4,ANO_E853FD52D9,TX_F031CB63DBF2,USR_03741,2026-09-19 18:51:31+05:30,2,4,252.65,44.29,P3,P3 MEDIUM: Moderate risk exception (Score: 44.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_22D0D33593,ANO_4649BDD922,TX_6B6662D04CF3,USR_06085,2026-09-05 06:06:34+05:30,2,4,250.64,44.22,P3,P3 MEDIUM: Moderate risk exception (Score: 44.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C40DC26B1D,ANO_CA1D64D728,TX_7895750CA986,USR_06544,2026-08-08 07:16:28+05:30,2,4,249.91,44.2,P3,P3 MEDIUM: Moderate risk exception (Score: 44.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_81022426EB,ANO_1E3CBEB651,TX_1792380006F7,USR_04585,2026-08-19 17:34:47+05:30,2,4,247.24,44.12,P3,P3 MEDIUM: Moderate risk exception (Score: 44.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_990FE46FE1,ANO_BE49A099E8,TX_84611CC32336,USR_05960,2026-08-02 08:27:08+05:30,2,4,247.07,44.11,P3,P3 MEDIUM: Moderate risk exception (Score: 44.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_44672C3A2C,ANO_B7886D0DE0,TX_BCE364C4865A,USR_03741,2026-08-28 05:00:26+05:30,2,4,246.46,44.09,P3,P3 MEDIUM: Moderate risk exception (Score: 44.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E8C68F94D9,ANO_14780C8FD0,TX_BCE2FFE0AC12,USR_00280,2026-09-16 09:04:06+05:30,2,4,244.97,44.04,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E47174F062,ANO_D89595022C,TX_9EDB4D588B11,USR_06177,2026-09-18 06:28:35+05:30,2,4,243.56,44.0,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
