incident_id,anomaly_id,transaction_id,user_id,created_at,anomaly_type,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_172FB8A577,ANO_063FFAD781,TX_ANO_SPK_AA259AA9,USR_02861,2026-09-01 22:32:17+00:00,BASELINE_SPIKE,4,5,34206.34,208.8,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,206.34) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_1610EED4B5,ANO_6E10B2B7B4,TX_ANO_SPK_4F871527,USR_09606,2026-09-13 01:32:10+00:00,BASELINE_SPIKE,4,5,34115.8,208.75,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,115.80) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6EEB50D244,ANO_A7BD07929C,TX_ANO_SPK_283E11B2,USR_00982,2026-08-29 11:44:37+00:00,BASELINE_SPIKE,4,5,33993.36,208.68,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹33,993.36) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_8C5D4C1FDC,ANO_A1777F1ACF,TX_ANO_SPK_B68EA88F,USR_00068,2026-08-22 12:09:13+00:00,BASELINE_SPIKE,4,5,33408.15,208.33,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹33,408.15) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_785834992B,ANO_F4AA61B8EB,TX_ANO_SPK_DA6091F0,USR_04419,2026-08-22 08:19:05+00:00,BASELINE_SPIKE,4,5,33078.06,208.13,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹33,078.06) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A2F9F2FF8E,ANO_BD7F8208C5,TX_ANO_SPK_30CC8125,USR_09751,2026-09-12 13:00:14+00:00,BASELINE_SPIKE,4,5,32775.67,207.95,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹32,775.67) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_8ACF6A1A03,ANO_1333C091C9,TX_ANO_SPK_F1C20A4B,USR_03257,2026-09-03 20:28:54+00:00,BASELINE_SPIKE,4,5,31955.11,207.44,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹31,955.11) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_88B46BE71A,ANO_2B4E97984E,TX_ANO_SPK_59B3FBE2,USR_09544,2026-08-17 02:02:46+00:00,BASELINE_SPIKE,4,5,31334.58,207.05,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹31,334.58) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C2D3643720,ANO_E1CAABC8EA,TX_ANO_SPK_4DF8480B,USR_00714,2026-08-18 15:53:04+00:00,BASELINE_SPIKE,4,5,31320.93,207.04,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹31,320.93) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C56D44517A,ANO_A37EA773F8,TX_ANO_SPK_2E174AAB,USR_02245,2026-09-07 19:00:50+00:00,BASELINE_SPIKE,4,5,31290.71,207.02,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹31,290.71) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B86B11F291,ANO_B4DFEB72BA,TX_ANO_SPK_836C8549,USR_03873,2026-09-15 02:40:28+00:00,BASELINE_SPIKE,4,5,31031.0,206.86,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹31,031.00) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_8A78F03B4B,ANO_C3291362DD,TX_ANO_SPK_24F9BC64,USR_04461,2026-08-22 13:30:20+00:00,BASELINE_SPIKE,4,5,30905.19,206.77,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹30,905.19) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_62626164D8,ANO_0581C7F8D3,TX_ANO_SPK_095318BB,USR_05116,2026-08-10 16:46:58+00:00,BASELINE_SPIKE,4,5,30857.04,206.74,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹30,857.04) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_4B429CEBF4,ANO_108C1FF016,TX_ANO_SPK_965A450F,USR_05941,2026-08-13 13:08:51+00:00,BASELINE_SPIKE,4,5,30813.22,206.71,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹30,813.22) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2AC78B68BC,ANO_718DA17C5A,TX_ANO_SPK_6B5D9C8D,USR_08058,2026-08-01 20:02:42+00:00,BASELINE_SPIKE,4,5,30797.15,206.7,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹30,797.15) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_5F4A41C157,ANO_FFB83015FA,TX_ANO_SPK_ED1C9B93,USR_00355,2026-08-07 00:14:38+00:00,BASELINE_SPIKE,4,5,30618.25,206.59,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹30,618.25) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_467E91F811,ANO_5CA7A16DC7,TX_ANO_SPK_629922C1,USR_07819,2026-08-30 05:46:53+00:00,BASELINE_SPIKE,4,5,29880.35,206.1,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹29,880.35) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_377B6C16D0,ANO_00E5F2E284,TX_ANO_SPK_963BE805,USR_00132,2026-08-24 11:32:25+00:00,BASELINE_SPIKE,4,5,29672.98,205.96,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹29,672.98) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_3230AB9EB6,ANO_436ED280F5,TX_ANO_SPK_997C59A2,USR_08871,2026-09-06 02:53:08+00:00,BASELINE_SPIKE,4,5,28986.51,205.49,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹28,986.51) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DABEC40819,ANO_2B0AF32067,TX_ANO_SPK_4F850E69,USR_08095,2026-09-11 08:05:41+00:00,BASELINE_SPIKE,4,5,28770.05,205.34,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹28,770.05) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_73A6E009FD,ANO_9E2E3DEFEA,TX_ANO_SPK_CB0F351F,USR_00825,2026-08-12 06:53:06+00:00,BASELINE_SPIKE,4,5,28446.98,205.12,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹28,446.98) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B02E84E31E,ANO_D3589FE0E2,TX_ANO_SPK_4CC88730,USR_02781,2026-08-25 23:25:42+00:00,BASELINE_SPIKE,4,5,28374.7,205.07,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹28,374.70) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2D5E82E685,ANO_80FCD225A7,TX_ANO_SPK_4B1F2023,USR_04679,2026-09-03 02:14:07+00:00,BASELINE_SPIKE,4,5,28327.73,205.03,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹28,327.73) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C4BA2BBA8D,ANO_2F36307105,TX_ANO_SPK_C2757956,USR_09994,2026-09-12 07:13:04+00:00,BASELINE_SPIKE,4,5,28294.55,205.01,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹28,294.55) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_432FC6C324,ANO_D5449DF25C,TX_ANO_SPK_F39D7E66,USR_05088,2026-09-09 10:50:40+00:00,BASELINE_SPIKE,4,5,27627.74,204.53,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹27,627.74) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F83708B010,ANO_C089C4129B,TX_ANO_SPK_33AEFDA3,USR_01049,2026-08-20 20:31:00+00:00,BASELINE_SPIKE,4,5,27281.74,204.28,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹27,281.74) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9BAA861AF7,ANO_3A70A9F07B,TX_ANO_SPK_AEE74969,USR_08618,2026-08-29 00:38:26+00:00,BASELINE_SPIKE,4,5,27139.66,204.18,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹27,139.66) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_282A39506F,ANO_9C56CE2F0F,TX_ABAFDD568B3E,USR_03525,2026-08-20 04:29:58+00:00,BASELINE_SPIKE,4,5,13308.12,189.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹13,308.12) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_35AC5FAEA8,ANO_31AF2369BD,TX_D0B02305A5A4,USR_09037,2026-08-19 06:57:01+00:00,BASELINE_SPIKE,4,4,104653.02,184.93,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹104,653.02) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_26165CA2F6,ANO_FB85629030,TX_57A41824117B,USR_00378,2026-08-31 08:37:30+00:00,BASELINE_SPIKE,4,4,102446.73,184.59,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹102,446.73) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_1ECD3949DC,ANO_CFDFFB38E2,TX_69D8866B26D3,USR_00730,2026-08-22 04:33:26+00:00,BASELINE_SPIKE,4,4,101493.5,184.44,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹101,493.50) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_0CD335596F,ANO_5FF4B863CC,TX_21BA3F90785F,USR_05014,2026-08-10 09:47:35+00:00,BASELINE_SPIKE,4,4,100981.6,184.36,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹100,981.60) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_E1B9BE9AEC,ANO_13EAB9CBDD,TX_8E58A06683D3,USR_01688,2026-08-18 19:46:08+00:00,BASELINE_SPIKE,4,4,100618.58,184.31,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹100,618.58) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6DA4F2118E,ANO_2E07DD1C44,TX_A06047385BE3,USR_09165,2026-08-27 19:43:03+00:00,BASELINE_SPIKE,4,4,100374.37,184.27,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹100,374.37) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2812965F15,ANO_26E1852D57,TX_F352ADE30EFB,USR_04809,2026-09-04 08:34:37+00:00,BASELINE_SPIKE,4,4,99854.5,184.18,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹99,854.50) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6E39C59801,ANO_C2D42C199A,TX_3223FC059D16,USR_02659,2026-08-05 15:50:28+00:00,BASELINE_SPIKE,4,4,99261.93,184.09,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹99,261.93) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_3985A3975A,ANO_6ECBB03DB2,TX_C7E330EE3FAB,USR_06642,2026-09-10 05:36:51+00:00,BASELINE_SPIKE,4,4,99170.25,184.07,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹99,170.25) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9FEFEFBD97,ANO_6C687B3A09,TX_4964C95F0BDE,USR_07556,2026-08-05 18:19:25+00:00,BASELINE_SPIKE,4,4,99083.86,184.06,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹99,083.86) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_D6DE7C2A20,ANO_8A3ABA1346,TX_2F4A49F82FA9,USR_07802,2026-08-21 09:04:02+00:00,BASELINE_SPIKE,4,4,99042.48,184.05,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹99,042.48) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_47B45332BE,ANO_D878C8DA9E,TX_D1CAF94B0EB7,USR_03577,2026-09-01 12:00:44+00:00,BASELINE_SPIKE,4,4,98997.18,184.05,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹98,997.18) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DF1D3C1931,ANO_603B88C80C,TX_10A035E2FCAB,USR_09114,2026-09-09 17:23:18+00:00,BASELINE_SPIKE,4,4,99036.23,184.05,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹99,036.23) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9F25B8713D,ANO_7FDC38B47D,TX_3AB8DD4C9539,USR_02455,2026-09-05 09:19:39+00:00,BASELINE_SPIKE,4,4,98915.61,184.03,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹98,915.61) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_979B3DB690,ANO_35C5569EF2,TX_E9AE25A7D4FC,USR_08160,2026-08-01 12:57:52+00:00,BASELINE_SPIKE,4,4,98611.93,183.98,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹98,611.93) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DD63D45BE2,ANO_8A1789CC5E,TX_80E9532F8A4E,USR_05723,2026-08-20 06:26:56+00:00,BASELINE_SPIKE,4,4,98164.22,183.91,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹98,164.22) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_FCE929217E,ANO_B7265663AD,TX_8BF1AF1CFC86,USR_07778,2026-08-26 21:24:56+00:00,BASELINE_SPIKE,4,4,97073.24,183.73,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹97,073.24) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_95A03D4D90,ANO_74C1673037,TX_070433D3BF3C,USR_03456,2026-08-28 02:59:43+00:00,BASELINE_SPIKE,4,4,96964.78,183.71,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹96,964.78) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2FC3221147,ANO_DB6E1CFE73,TX_AEE96CC489AD,USR_04120,2026-08-27 16:59:39+00:00,BASELINE_SPIKE,4,4,96693.19,183.67,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹96,693.19) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_51A7258D3D,ANO_74A85ABC7B,TX_F81F7643E892,USR_00058,2026-08-12 21:01:35+00:00,BASELINE_SPIKE,4,4,96028.13,183.56,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹96,028.13) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2F9631193E,ANO_CF4E319672,TX_942A62A0061F,USR_03091,2026-08-17 08:08:34+00:00,BASELINE_SPIKE,4,4,95990.73,183.55,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹95,990.73) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_033CF08058,ANO_8AEDB93AA2,TX_BA3AF779FC26,USR_02779,2026-08-27 17:41:29+00:00,BASELINE_SPIKE,4,4,95709.22,183.51,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹95,709.22) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F282858B4D,ANO_1C188C3C4D,TX_890FCE803645,USR_07459,2026-08-05 17:37:06+00:00,BASELINE_SPIKE,4,4,95666.52,183.5,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹95,666.52) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_19A9833F80,ANO_C684CEEC5E,TX_D7AF08EE2C80,USR_02659,2026-09-04 20:23:38+00:00,BASELINE_SPIKE,4,4,95660.74,183.5,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹95,660.74) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_366792FBA9,ANO_6551168D80,TX_7D5EAA5C7CDA,USR_01013,2026-08-22 13:12:10+00:00,BASELINE_SPIKE,4,4,94591.84,183.32,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,591.84) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_EE6FEECE87,ANO_31D56DE2A9,TX_4568822469D3,USR_07216,2026-08-04 04:42:21+00:00,BASELINE_SPIKE,4,4,94464.15,183.3,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,464.15) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_4D5F877837,ANO_30AE38CBE1,TX_281CC02FD441,USR_02437,2026-09-12 14:48:56+00:00,BASELINE_SPIKE,4,4,94438.57,183.29,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,438.57) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6FF6611479,ANO_039512AD36,TX_76D6AC561814,USR_01009,2026-08-24 20:06:23+00:00,BASELINE_SPIKE,4,4,94285.86,183.27,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,285.86) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F04ADE4D2A,ANO_4A70E18793,TX_BDD3F053E082,USR_07340,2026-09-11 03:39:16+00:00,BASELINE_SPIKE,4,4,94292.67,183.27,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,292.67) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_607868C160,ANO_C7780F2003,TX_C7A8E450CB86,USR_02169,2026-08-31 18:26:16+00:00,BASELINE_SPIKE,4,4,94279.16,183.26,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,279.16) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_334085B0AB,ANO_9B762E9776,TX_162A0C92029F,USR_07977,2026-09-06 11:01:35+00:00,BASELINE_SPIKE,4,4,94261.77,183.26,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,261.77) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_32FED1AE6B,ANO_C1B6B60E48,TX_F4C8D145BD94,USR_04191,2026-09-13 12:00:57+00:00,BASELINE_SPIKE,4,4,94226.59,183.26,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹94,226.59) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_E5708B8209,ANO_85721420AD,TX_AE87C3045124,USR_02189,2026-08-22 00:25:09+00:00,BASELINE_SPIKE,4,4,93880.57,183.2,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹93,880.57) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_3F2DD9D80F,ANO_6ACD37BA33,TX_49533CB7CD42,USR_08165,2026-08-08 11:54:25+00:00,BASELINE_SPIKE,4,4,93676.83,183.16,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹93,676.83) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7155142192,ANO_09145BCB4F,TX_28AF113CC4A8,USR_04127,2026-08-13 10:32:20+00:00,BASELINE_SPIKE,4,4,93553.33,183.14,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹93,553.33) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_EF30BE87D2,ANO_1F4800A1E7,TX_4AA79744190D,USR_02462,2026-08-24 19:16:06+00:00,BASELINE_SPIKE,4,4,93501.11,183.13,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹93,501.11) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DAA8AED859,ANO_41D1791794,TX_C21CCA7B0DE2,USR_00877,2026-08-24 08:26:12+00:00,BASELINE_SPIKE,4,4,93429.23,183.12,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹93,429.23) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_919429F02D,ANO_34E5EA609E,TX_25354A654CD6,USR_02948,2026-08-31 15:55:42+00:00,BASELINE_SPIKE,4,4,93092.66,183.06,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹93,092.66) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_59009F442A,ANO_694C8CE7BB,TX_BEE204384082,USR_06120,2026-08-09 11:30:12+00:00,BASELINE_SPIKE,4,4,92966.9,183.04,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,966.90) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_E8CD0741EB,ANO_ECB5E1DECE,TX_0A97529EAE4B,USR_04278,2026-08-20 01:11:19+00:00,BASELINE_SPIKE,4,4,92746.02,183.0,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,746.02) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A408B6D8F5,ANO_6CE2B87EFC,TX_D392B9F551FE,USR_05099,2026-09-18 22:57:17+00:00,BASELINE_SPIKE,4,4,92583.7,182.97,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,583.70) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B367C63B89,ANO_31D4DC094E,TX_7AB3479F397E,USR_06489,2026-09-15 10:31:13+00:00,BASELINE_SPIKE,4,4,92507.65,182.96,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,507.65) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_0D759081D0,ANO_6ED582376B,TX_97496C90126B,USR_01744,2026-08-06 10:36:40+00:00,BASELINE_SPIKE,4,4,92366.57,182.94,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,366.57) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_091B233EF0,ANO_B551407DC8,TX_70D19FA7E61C,USR_08909,2026-08-09 03:44:25+00:00,BASELINE_SPIKE,4,4,92276.38,182.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,276.38) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_E8F5D2720E,ANO_0A0ABDE661,TX_85838D9D4558,USR_05947,2026-09-03 17:26:58+00:00,BASELINE_SPIKE,4,4,92280.85,182.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹92,280.85) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B64928122B,ANO_AF0B190974,TX_B5A99E0DB560,USR_04485,2026-09-07 01:41:48+00:00,BASELINE_SPIKE,4,4,91973.53,182.87,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,973.53) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_65653FCF5C,ANO_222D08516C,TX_291E99B3E6E7,USR_07855,2026-09-09 21:54:33+00:00,BASELINE_SPIKE,4,4,91984.89,182.87,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,984.89) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_86BDDFC9E3,ANO_2EC68B9128,TX_F8F69107EF57,USR_01452,2026-09-05 09:02:15+00:00,BASELINE_SPIKE,4,4,91928.66,182.86,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,928.66) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_010B75AFB8,ANO_EA159F8C06,TX_64E600105505,USR_00994,2026-08-16 15:38:18+00:00,BASELINE_SPIKE,4,4,91742.78,182.83,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,742.78) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C2DF085DA8,ANO_1F3193A616,TX_2E5202FBE25F,USR_09568,2026-08-30 18:29:35+00:00,BASELINE_SPIKE,4,4,91548.02,182.79,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,548.02) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_4874AFD546,ANO_ADFFC96FD4,TX_5EDD34E78406,USR_05416,2026-08-05 04:26:57+00:00,BASELINE_SPIKE,4,4,91448.83,182.78,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,448.83) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
